"Index","INDPRO","CPIAUCSL","UNRATE","FEDFUNDS","GS10","SP500","DCOILWTICO","UMCSENT"
"2002-06-30",4.50762460954537,5.1907321558681,5.8,1.75,4.93,6.89752311581543,3.28802868355652,92.4
"2002-07-31",4.50730263890587,5.19295685089021,5.8,1.73,4.65,6.8152232312218,3.29657733253205,88.1
"2002-08-31",4.50619148538231,5.19573077777294,5.7,1.74,4.26,6.82009278896357,3.36626081178126,87.6
"2002-09-30",4.50704013407891,5.19739144795808,5.7,1.75,3.87,6.70353164845518,3.42067315816281,86.1
"2002-10-31",4.50495529774197,5.19960139360888,5.7,1.75,3.94,6.78644604457433,3.302481408723,80.6
"2002-11-30",4.51054187365929,5.20125565370491,5.9,1.34,4.05,6.84194661561783,3.2910104226274,84.2
"2002-12-31",4.50496524636837,5.20290718174338,6,1.24,4.03,6.77971734942011,3.44073855628269,86.7
"2003-01-31",4.51345065209227,5.20729796816087,5.8,1.24,4.05,6.75191986168956,3.51184390174922,82.4
"2003-02-28",4.5146380730202,5.21275947818639,5.9,1.26,3.9,6.73477003218979,3.60441029748749,79.9
"2003-03-31",4.51200610167257,5.21439213161028,5.9,1.25,3.81,6.74309286878278,3.43849316640585,77.6
"2003-04-30",4.50603138636349,5.21057845224003,6,1.26,3.96,6.82102020880916,3.26155209914864,86
"2003-05-31",4.50575860693268,5.20893955539682,6.1,1.26,3.57,6.87066592080699,3.38642209608,92.1
"2003-06-30",4.50703572164423,5.21003245168046,6.3,1.22,3.33,6.88192451894762,3.40618492317319,89.7
"2003-07-31",4.51216085719483,5.21330399222108,6.2,1.01,3.98,6.89801802296109,3.41969196429832,90.9
"2003-08-31",4.50997669937485,5.21764946348058,6.1,1.03,4.45,6.91573337890505,3.45820763637894,89.3
"2003-09-30",4.51640345107699,5.22089621957945,6.1,1.01,4.27,6.90371710723362,3.37382618486602,87.7
"2003-10-31",4.51763430783541,5.21981513839308,6,1.01,4.29,6.95722136793674,3.37553763488158,89.6
"2003-11-30",4.5243168998846,5.22035582507832,5.8,1,4.3,6.96432458432741,3.41213732170049,93.7
"2003-12-31",4.52461284591401,5.22305488204749,5.7,0.98,4.27,7.01384356929851,3.48154773431581,92.6
"2004-01-31",4.52613347213305,5.22735827760754,5.7,1,4.15,7.03097241635623,3.50134433026709,103.8
"2004-02-29",4.53214777824221,5.22950305054768,5.6,1.01,4.08,7.04310746169233,3.58573869519442,94.4
"2004-03-31",4.52813902239344,5.23164323328004,5.8,1,3.83,7.02661325751369,3.57655026914002,95.8
"2004-04-30",4.53184652156925,5.23324536980432,5.6,1,4.35,7.00967994280063,3.61926138723307,94.2
"2004-05-31",4.53904427227599,5.23750522715128,5.6,1,4.72,7.02169097083672,3.68637632389582,90.2
"2004-06-30",4.5312114334698,5.24121777450746,5.6,1.03,4.73,7.03952008219883,3.60875340963465,95.6
"2004-07-31",4.53865531315346,5.24227597566441,5.5,1.26,4.5,7.00462784735167,3.77780566330834,96.7
"2004-08-31",4.53932627987283,5.24280465661778,5.4,1.43,4.28,7.00691258567157,3.74313086894585,95.9
"2004-09-30",4.54059646423099,5.24597088617583,5.4,1.61,4.13,7.01623289188984,3.90318405676094,94.2
"2004-10-31",4.54909177696822,5.25122575901419,5.5,1.76,4.1,7.03014984399266,3.94700397432339,91.7
"2004-11-30",4.55157213241921,5.2559316500516,5.4,1.93,4.19,7.06801862089949,3.89508028469783,92.8
"2004-12-31",4.55950837342015,5.2559316500516,5.4,2.16,4.23,7.09996119411097,3.76953735713139,97.1
"2005-01-31",4.56309845253602,5.25540986553676,5.3,2.28,4.22,7.07434542641566,3.87639582778499,95.5
"2005-02-28",4.57033129859879,5.25957653823161,5.4,2.5,4.17,7.09307232447169,3.94642443214548,94.1
"2005-03-31",4.56897911881917,5.26320818943447,5.2,2.63,4.5,7.07376956355,4.01295372400659,92.6
"2005-04-30",4.571129314263,5.26631057041295,5.2,2.79,4.34,7.05345605204978,3.89589362349826,87.7
"2005-05-31",4.57202903478985,5.26579417484248,5.1,3,4.14,7.0829682965388,3.95278099790031,86.9
"2005-06-30",4.57651656394731,5.26631057041295,5,3.04,4,7.08282557217429,4.03653888012571,96
"2005-07-31",4.57334509765909,5.27248660651351,5,3.26,4.18,7.11816210444616,4.10610842914234,96.5
"2005-08-31",4.57659888600566,5.2786247332023,4.9,3.5,4.26,7.10687655694326,4.22872975692054,89.1
"2005-09-30",4.55703505723611,5.29229929422247,5,3.62,4.2,7.11380154806445,4.19283150893675,76.9
"2005-10-31",4.56909938664332,5.29380721107015,5,3.78,4.46,7.09590151415811,4.09100566095659,74.2
"2005-11-30",4.58027690326482,5.28877195370451,5,4,4.54,7.13048272811284,4.04882404692029,81.6
"2005-12-31",4.58542859682905,5.28877195370451,4.9,4.16,4.47,7.12952992502291,4.11185698730673,91.5
"2006-01-31",4.58700519702996,5.29481122721875,4.7,4.29,4.42,7.15467782063049,4.21744675935608,91.2
"2006-02-28",4.5874266972103,5.29531285752774,4.8,4.49,4.57,7.15513087571389,4.11692111640101,86.7
"2006-03-31",4.58967881187005,5.29681624042177,4.7,4.59,4.72,7.16616557922334,4.19343546486633,88.9
"2006-04-30",4.59271089031332,5.30181125580229,4.7,4.79,4.99,7.17824794549257,4.27388447605418,87.4
"2006-05-31",4.59296500486973,5.30479633264575,4.6,4.94,5.11,7.14684301617225,4.2685779421663,79.1
"2006-06-30",4.59612641408615,5.30727710791951,4.6,4.99,5.11,7.14692960892758,4.30325395350849,84.9
"2006-07-31",4.59561366758062,5.31271324683177,4.7,5.24,5.09,7.15200259833357,4.31160417037734,84.7
"2006-08-31",4.59999280645896,5.31713912078862,4.7,5.25,4.88,7.17305365495377,4.25390913189344,82
"2006-09-30",4.59832984410202,5.31222027171703,4.5,5.25,4.72,7.19732305406808,4.1415461637064,85.4
"2006-10-31",4.59718236814589,5.30777252531879,4.4,5.25,4.73,7.22834486673864,4.07278038430626,93.6
"2006-11-30",4.59676193551755,5.30826769740121,4.5,5.25,4.6,7.24467741786987,4.14265842250065,92.1
"2006-12-31",4.60690368261424,5.31369846858634,4.4,5.24,4.56,7.25721428472778,4.10841181943354,91.7
"2007-01-31",4.60351481661993,5.31535637464257,4.6,5.25,4.76,7.27117541603511,4.06336975792267,96.9
"2007-02-28",4.6128932859276,5.31922722377611,4.5,5.26,4.72,7.24908707898173,4.12357968749044,91.3
"2007-03-31",4.6146719013769,5.32441387126931,4.4,5.26,4.56,7.25901759076643,4.18874523764358,88.4
"2007-04-30",4.62137222127866,5.32741004075131,4.5,5.25,4.69,7.30139743401967,4.18631584076091,87.1
"2007-05-31",4.62232814275347,5.33153451740823,4.4,5.25,4.75,7.33342815787156,4.15919553454172,88.3
"2007-06-30",4.62290499053717,5.33384858958769,4.6,5.25,5.1,7.31545121400189,4.25518708733893,85.3
"2007-07-31",4.62170473382718,5.33562760205437,4.7,5.26,5,7.28294674282152,4.35926964755127,90.4
"2007-08-31",4.62362877321203,5.33593583525449,4.6,5.02,4.67,7.29572828184045,4.30379478640431,83.4
"2007-09-30",4.62584889999645,5.34016443549993,4.7,4.94,4.52,7.33089657210324,4.40231933794164,83.4
"2007-10-31",4.62302483878193,5.34324292990103,4.7,4.76,4.53,7.34561013304342,4.54499546295202,80.9
"2007-11-30",4.62834555057865,5.3510710939839,4.7,4.49,4.15,7.30056735041251,4.48413185761104,76.1
"2007-12-31",4.62869431128496,5.35396491738685,5,4.24,4.1,7.29190140074168,4.56382722245371,75.5
"2008-01-31",4.62736993788399,5.35740669275402,5,3.94,3.74,7.22878753653537,4.51819517197368,78.4
"2008-02-29",4.62344026698586,5.35982160139148,4.9,2.98,3.74,7.19340779694292,4.62281362116069,70.8
"2008-03-31",4.62038977818478,5.36339324328422,5.1,2.61,3.51,7.18743034411651,4.62045280951925,69.5
"2008-04-30",4.61391682239465,5.36570495024973,5,2.28,3.68,7.23388129602409,4.73356340075649,62.6
"2008-05-31",4.60784061721062,5.37160500231786,5.4,1.98,3.88,7.24449891083149,4.84693920142547,59.8
"2008-06-30",4.60550512988812,5.38202872111502,5.6,2,4.1,7.15461535691366,4.94135666749949,56.4
"2008-07-31",4.60192492582306,5.38914478650853,5.8,2.01,4.01,7.14470706027989,4.82165159442875,61.2
"2008-08-31",4.58610051001745,5.38765520190023,6.1,2,3.89,7.15682381963138,4.74970333672039,63
"2008-09-30",4.54105290944789,5.3885099281999,6.1,1.81,3.69,7.06164305455444,4.61214579972452,70.3
"2008-10-31",4.55094523005614,5.37987431180035,6.5,0.97,3.81,6.87600658066756,4.22097721315547,57.6
"2008-11-30",4.53765657699554,5.36201021770753,6.8,0.39,3.53,6.79820822335425,4.01114409629595,55.3
"2008-12-31",4.50905238014163,5.35374261265345,7.3,0.16,2.42,6.80599937002775,3.79773385902602,60.1
"2009-01-31",4.48379319982149,5.35627018698571,7.8,0.15,2.52,6.71644949042893,3.73122029460346,61.2
"2009-02-28",4.47768902517201,5.35990622921716,8.3,0.22,2.87,6.59999297722974,3.78759292704997,56.3
"2009-03-31",4.46190932954605,5.35891845867589,8.7,0.18,2.82,6.681945670791,3.90479696033641,57.3
"2009-04-30",4.45358421448298,5.35992503442808,9,0.15,2.93,6.7717178890346,3.91899861916457,65.1
"2009-05-31",4.44343330355296,5.36139544676073,9.4,0.18,3.29,6.82343846618977,4.19434071538078,68.7
"2009-06-30",4.43965736750921,5.36966080661617,9.5,0.21,3.72,6.82363427428373,4.24592050167689,70.8
"2009-07-31",4.45088433035833,5.36936279676102,9.5,0.16,3.56,6.89515622362674,4.23786753897428,66
"2009-08-31",4.46179161147608,5.3727056565519,9.6,0.16,3.59,6.9281655599696,4.2480665787578,65.7
"2009-09-30",4.47056736244354,5.37463468201873,9.8,0.15,3.4,6.96326562733734,4.25504517291309,73.5
"2009-10-31",4.47325919409062,5.37763211701732,10,0.12,3.39,6.94330574714022,4.34432476748987,70.6
"2009-11-30",4.47758791931239,5.38097511356225,9.9,0.12,3.4,6.99908482372696,4.34626991496176,67.4
"2009-12-31",4.48163777932726,5.38149515471705,9.9,0.12,3.59,7.01669934407726,4.37437241573702,72.5
"2010-01-31",4.49247841780631,5.38214367659289,9.8,0.11,3.73,6.97902422036506,4.28840253264121,74.4
"2010-02-28",4.4962243618974,5.38119144671615,9.8,0.13,3.69,7.00713896010691,4.37852049534459,73.6
"2010-03-31",4.50305772302473,5.38152275996204,9.9,0.16,3.73,7.0642717755233,4.42424765010784,73.6
"2010-04-30",4.50644427922476,5.38175277403992,9.9,0.2,3.85,7.07892314853022,4.45516091866138,72.2
"2010-05-31",4.51986281090768,5.38123286687534,9.6,0.2,3.42,6.99339157564673,4.30406509320417,73.6
"2010-06-30",4.52171031311693,5.38081398399762,9.4,0.18,3.2,6.93800312624122,4.32532399930409,76
"2010-07-31",4.52550015886053,5.38268149265897,9.4,0.18,3.01,7.00451892525208,4.36754731340905,67.8
"2010-08-31",4.52915809445683,5.38414178938621,9.5,0.19,2.7,6.95590710236466,4.27569342387926,68.9
"2010-09-30",4.5321015197227,5.38575573569687,9.5,0.19,2.65,7.03983557655269,4.38140143927996,68.2
"2010-10-31",4.52926382847761,5.38923153439867,9.4,0.19,2.54,7.07602862830318,4.39998933504805,67.7
"2010-11-30",4.53013301303022,5.3917621712579,9.8,0.19,2.76,7.07373575192346,4.4322443508345,71.6
"2010-12-31",4.53987084216499,5.39577070269675,9.3,0.18,3.29,7.13699223943246,4.51502663613513,74.5
"2011-01-31",4.53776248602407,5.39900849757756,9.1,0.17,3.39,7.15938520924487,4.5107496103686,74.2
"2011-02-28",4.53378373789512,5.40221781682898,9,0.16,3.58,7.1908417860077,4.57574137529728,77.5
"2011-03-31",4.54413272896693,5.40737802821464,9,0.14,3.41,7.18979392425311,4.66522994241575,67.5
"2011-04-30",4.54089722958508,5.41206114426369,9.1,0.1,3.46,7.21789086302336,4.73083320398375,69.8
"2011-05-31",4.54210258252052,5.41523780805481,9,0.09,3.17,7.20429794356807,4.63181211693451,74.3
"2011-06-30",4.5451228974827,5.41523780805481,9.1,0.09,3,7.18587175765614,4.55702981066016,71.5
"2011-07-31",4.55003795335004,5.41785441857348,9,0.07,3,7.16416340179948,4.56100929020232,63.7
"2011-08-31",4.55676639716609,5.42100391586239,9,0.1,2.3,7.10569589952752,4.48649925627041,55.8
"2011-09-30",4.55593897457162,5.42317310931827,9,0.08,1.98,7.03122879880773,4.36856138372031,59.5
"2011-10-31",4.56285541115885,5.42384808899525,8.8,0.07,2.15,7.13353539057712,4.53464041979756,60.8
"2011-11-30",4.56276881991693,5.42569423387574,8.6,0.08,2.01,7.12846383685461,4.60876372149822,63.7
"2011-12-31",4.56806108181849,5.42593191411771,8.5,0.07,1.98,7.13696040226172,4.59340120238809,69.9
"2012-01-31",4.57400763843423,5.42865240627497,8.3,0.08,1.97,7.17962044672953,4.58965037433005,75
"2012-02-29",4.57721814221852,5.43078757131184,8.3,0.1,1.97,7.21940779140158,4.67357621865215,75.3
"2012-03-31",4.57202696739484,5.43287885344324,8.2,0.13,2.17,7.25025926703457,4.63502020795698,76.2
"2012-04-30",4.57919472590062,5.43453826420931,8.2,0.14,2.05,7.24273356748958,4.65291218197351,76.4
"2012-05-31",4.58150127423717,5.43246794243903,8.2,0.16,1.8,7.17803425933096,4.46037560108486,79.3
"2012-06-30",4.5815565660757,5.43164123764146,8.2,0.16,1.62,7.21682697920466,4.44312173403369,73.2
"2012-07-31",4.58365335027584,5.43193000587196,8.2,0.16,1.53,7.22934586414494,4.47824549241442,72.3
"2012-08-31",4.57936507980614,5.43772272361508,8.1,0.13,1.68,7.24891647384681,4.56923207918246,74.3
"2012-09-30",4.57863111975091,5.44248264347854,7.8,0.14,1.72,7.27286359264307,4.52374318729236,78.3
"2012-10-31",4.5820990830401,5.44517580823294,7.8,0.16,1.75,7.25287575028502,4.45701814496423,82.6
"2012-11-30",4.58576002166824,5.44349505205886,7.7,0.16,1.65,7.25571842274547,4.48345442730399,82.7
"2012-12-31",4.58812676856884,5.44337396312321,7.9,0.16,1.72,7.26276179084619,4.51993904162543,72.9
"2013-01-31",4.58837188119219,5.44535279288969,8,0.14,1.91,7.31195958284493,4.58138965732269,73.8
"2013-02-28",4.59303788637152,5.45076803073865,7.7,0.15,1.98,7.32295950997129,4.52211461085077,77.6
"2013-03-31",4.59705837402285,5.4479521507647,7.5,0.14,1.96,7.35831480430099,4.57718214944792,78.6
"2013-04-30",4.59619502949781,5.44586198863036,7.6,0.15,1.76,7.37623897013764,4.53496229094459,76.4
"2013-05-31",4.59697570273192,5.44627605838114,7.5,0.11,1.93,7.39678917252116,4.52102741787566,84.5
"2013-06-30",4.59904848656304,5.4486536379031,7.5,0.09,2.3,7.38167624375088,4.56809117774667,84.1
"2013-07-31",4.59594173451729,5.4506091768903,7.3,0.09,2.58,7.42995397180266,4.65491227788291,85.1
"2013-08-31",4.60170719675642,5.45299362252167,7.2,0.08,2.74,7.39815570376472,4.68194602479014,82.1
"2013-09-30",4.60677889132751,5.4533704961878,7.2,0.08,2.81,7.42747129513114,4.62849601129159,77.5
"2013-10-31",4.60598984997177,5.45390558405129,7.2,0.09,2.62,7.47110126624398,4.56736447125219,73.2
"2013-11-30",4.6083232099795,5.45574837449687,6.9,0.08,2.72,7.49876455601721,4.52774903901951,75.1
"2013-12-31",4.61033184169361,5.45838905399023,6.7,0.09,2.9,7.52205403049927,4.58670066970443,82.5
"2014-01-31",4.60676790894873,5.46081029570781,6.6,0.07,2.86,7.48582262272325,4.58036506706912,81.2
"2014-02-28",4.61429641498635,5.46191046891551,6.7,0.07,2.71,7.52803599779552,4.63356326048931,81.6
"2014-03-31",4.62393502006116,5.46395044205576,6.7,0.08,2.72,7.53494424622247,4.62074821595141,80
"2014-04-30",4.62490222255751,5.46581289222332,6.2,0.09,2.71,7.54112588958805,4.60586994110236,84.1
"2014-05-31",4.62872654352903,5.46771408970506,6.3,0.09,2.56,7.56193808560141,4.63860496207433,81.9
"2014-06-30",4.63215285731798,5.46903434998386,6.1,0.1,2.6,7.58081708231497,4.66409925351738,82.5
"2014-07-31",4.63437164283598,5.47015920238661,6.2,0.09,2.54,7.56562239467698,4.58731166768678,81.8
"2014-08-31",4.6324818050095,5.46999918823765,6.1,0.09,2.42,7.60258603908497,4.58353788586098,82.5
"2014-09-30",4.63535112475965,5.47007077667993,5.9,0.09,2.53,7.58695060297968,4.51272589559681,84.6
"2014-10-31",4.63547046084368,5.46987284318915,5.7,0.09,2.3,7.60988700180924,4.38862978580745,86.9
"2014-11-30",4.64162361219387,5.46798840860461,5.8,0.09,2.33,7.63412447537255,4.18874523764358,88.8
"2014-12-31",4.64154454442214,5.46489903194648,5.6,0.12,2.21,7.62992709115142,3.97874663747105,93.6
"2015-01-31",4.63366531593466,5.458508338454,5.7,0.11,1.88,7.598394311885,3.86681641259007,98.1
"2015-02-28",4.62725941270835,5.4610397753425,5.5,0.11,1.98,7.65183318821063,3.9088178744792,95.4
"2015-03-31",4.62390754019997,5.46373010493908,5.4,0.11,2.04,7.63428399077666,3.86535059722972,93
"2015-04-30",4.61843679408848,5.46477204083146,5.4,0.12,1.94,7.6427687133213,4.08799108824993,95.9
"2015-05-31",4.61401396424363,5.46806436053551,5.6,0.12,2.2,7.65320544299663,4.09850257237076,90.7
"2015-06-30",4.61086394573001,5.47082845770723,5.3,0.13,2.36,7.63196988412488,4.08564012159195,96.1
"2015-07-31",4.61732402792062,5.47241352061122,5.2,0.13,2.32,7.6515195671149,3.85248529271195,93.1
"2015-08-31",4.61548381717633,5.47240931952188,5.1,0.14,2.17,7.58689483612177,3.89589362349826,91.9
"2015-09-30",4.61268884986278,5.47015920238661,5,0.14,2.17,7.56009610515831,3.8079949350041,87.2
"2015-10-31",4.60784161454325,5.47114819518865,5,0.12,2.07,7.63981548470171,3.8416005411316,90
"2015-11-30",4.60045709681156,5.472342099692,5.1,0.12,2.26,7.64032022640851,3.69957208365268,91.3
"2015-12-31",4.59554097357088,5.47126596744249,5,0.24,2.24,7.62263456801826,3.61442526818899,92.6
"2016-01-31",4.60076750841079,5.47080741876204,4.8,0.34,2.09,7.57056695071276,3.51631018876266,92
"2016-02-29",4.59556924409149,5.4694768586358,4.9,0.38,1.78,7.56643004519777,3.48859757194299,91.7
"2016-03-31",4.58812168260848,5.47260675164473,5,0.36,1.89,7.6303350354846,3.60929497477109,91
"2016-04-30",4.59149814816718,5.47643007856794,5.1,0.37,1.81,7.63303079693575,3.82820651933504,89
"2016-05-31",4.58922777844733,5.47879138435909,4.8,0.37,1.81,7.64823916374627,3.89385903480047,94.7
"2016-06-30",4.5939403669389,5.48156349579313,4.9,0.38,1.64,7.64914967034943,3.8768102496724,93.5
"2016-07-31",4.59511176929386,5.48105966814981,4.8,0.39,1.5,7.68414010304048,3.72665681844797,90
"2016-08-31",4.59360354961663,5.48290718223,4.9,0.4,1.56,7.68292011626013,3.799525974201,89.8
"2016-09-30",4.59254785852935,5.48552695741477,5,0.4,1.63,7.68168490255838,3.86535059722972,91.2
"2016-10-31",4.59270380252755,5.48786690509852,4.9,0.4,1.76,7.6620680655149,3.84652402319545,87.2
"2016-11-30",4.58852339380184,5.48904515840217,4.7,0.41,2.14,7.69567161055934,3.90015283285766,93.8
"2016-12-31",4.5953359883912,5.49156649930785,4.7,0.54,2.49,7.71370872185862,3.98434366700777,98.2
"2017-01-31",4.59270380252755,5.49560142473151,4.7,0.65,2.43,7.73143503647968,3.96556377235618,98.5
"2017-02-28",4.5886809832329,5.4971928151548,4.6,0.66,2.42,7.76795803721796,3.98898404656427,96.3
"2017-03-31",4.59525822439881,5.49672550435593,4.4,0.79,2.48,7.76756876432582,3.92276510196005,96.9
"2017-04-30",4.60539416090384,5.49795889623709,4.4,0.9,2.3,7.77661889680402,3.89812690023603,97
"2017-05-31",4.60657719568555,5.49718461860145,4.4,0.91,2.3,7.788128655915,3.87722449988545,97.1
"2017-06-30",4.60863517597076,5.49783603504551,4.3,1.04,2.19,7.79293088195551,3.82907608460722,95
"2017-07-31",4.60623761608183,5.49816363135151,4.3,1.15,2.32,7.81209489950261,3.91621421004661,93.4
"2017-08-31",4.60209044846117,5.5020048705003,4.4,1.16,2.21,7.8126411832823,3.85566427175876,96.8
"2017-09-30",4.60312209007077,5.50709826702641,4.3,1.15,2.2,7.83176022263466,3.94487734229909,95.1
"2017-10-31",4.61536504139814,5.50787301907353,4.2,1.15,2.36,7.8537057826665,3.99562858928294,100.7
"2017-11-30",4.61775466817871,5.51053747368785,4.2,1.16,2.35,7.88140132371313,4.05004430332552,98.5
"2017-12-31",4.61970799804231,5.51264214655403,4.1,1.3,2.4,7.89118493828801,4.10198198935131,95.9
"2018-01-31",4.61968927208729,5.51688647101586,4,1.41,2.58,7.94584233664633,4.1716141977134,95.7
"2018-02-28",4.62211087871635,5.51957514090203,4.1,1.42,2.86,7.90611622904825,4.11789831517584,99.7
"2018-03-31",4.62699723335073,5.51976748481354,4,1.51,2.84,7.87886373168131,4.17238526722496,101.4
"2018-04-30",4.6379558152539,5.52236850587961,4,1.69,2.87,7.88157881749314,4.22770927428952,98.8
"2018-05-31",4.62891014983075,5.52462391032338,3.8,1.7,2.98,7.9029570086762,4.20439406736606,98
"2018-06-30",4.63664947301471,5.52552464970793,4,1.82,2.91,7.90778775806277,4.30582030866863,98.2
"2018-07-31",4.63826254368795,5.52630516552512,3.8,1.91,2.89,7.9431757088003,4.24677948526586,97.9
"2018-08-31",4.64470527279772,5.52809089093835,3.8,1.91,2.89,7.97299002332468,4.24620691153135,96.2
"2018-09-30",4.64535581807271,5.53015104905668,3.7,1.95,3,7.97727511661101,4.29264882352266,100.1
"2018-10-31",4.64425242801623,5.53248789664475,3.8,2.19,3.15,7.90534577065671,4.17914516391457,98.6
"2018-11-30",4.64504549254067,5.53178345666516,3.8,2.2,3.12,7.92304752271283,3.92750257627653,97.5
"2018-12-31",4.64529049438421,5.5324681157772,3.9,2.27,2.83,7.82678230285493,3.80999027986299,98.3
"2019-01-31",4.63862527134585,5.53165280369708,4,2.4,2.71,7.90252445484169,3.98601668533647,91.2
"2019-02-28",4.63314618285578,5.53464956406425,3.8,2.4,2.68,7.93182000820709,4.04672870828044,93.8
"2019-03-31",4.63352146334833,5.53842422398068,3.8,2.41,2.57,7.94958551909732,4.09750622555968,98.4
"2019-04-30",4.62765548620716,5.5421768534556,3.7,2.42,2.53,7.98814591651489,4.15622329926797,97.2
"2019-05-31",4.62880858455349,5.54242365628294,3.6,2.39,2.4,7.92010502243202,3.97949472054316,100
"2019-06-30",4.62925285650405,5.54209849061209,3.6,2.38,2.07,7.98676332399504,4.06388535473739,98.2
"2019-07-31",4.62439225263468,5.54440370772246,3.7,2.4,2.06,7.99980604882875,4.06953944330313,98.4
"2019-08-31",4.63121797746958,5.54531805959279,3.6,2.13,1.63,7.98154876708549,4.00860510327439,89.8
"2019-09-30",4.6278285357462,5.54685572288219,3.5,2.04,1.7,7.99858401767656,3.99064932588334,93.2
"2019-10-31",4.61935017308192,5.54967901593623,3.6,1.83,1.71,8.01880985982988,3.98935434836447,95.5
"2019-11-30",4.62435693739713,5.55249048266229,3.6,1.55,1.81,8.05229012590125,4.06250983870208,96.8
"2019-12-31",4.62203025290267,5.55539846888994,3.6,1.55,1.86,8.0804788821998,4.11316631646269,99.3
